date,neo_id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous,is_sentry_object,close_approach_date,close_approach_date_full,relative_velocity_kph,relative_velocity_kps,miss_distance_km,miss_distance_lunar,miss_distance_au,orbiting_body,nasa_jpl_url
2023-11-17,3762881,3762881,(2016 UJ101),20.52,0.2091967709,0.4677782004,False,False,2023-11-17,2023-Nov-17 08:59,52275.893011101,14.521081392,18067009.454116491,46.9797242277,0.1207704993,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3762881
2023-11-17,3732909,3732909,(2015 VE),25.8,0.0183888672,0.0411187571,False,False,2023-11-17,2023-Nov-17 02:31,57162.3385494017,15.8784273748,59762987.829101509,155.4019603723,0.3994909007,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3732909
2023-11-17,3653694,3653694,(2013 VO13),22.73,0.0756057762,0.1690596552,False,False,2023-11-17,2023-Nov-17 15:56,45103.9587494544,12.5288774304,29686967.832366306,77.1951531582,0.1984451238,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3653694
2023-11-17,3551475,3551475,(2010 VK139),23.71,0.0481454197,0.1076564312,False,False,2023-11-17,2023-Nov-17 10:46,74359.2010287956,20.6553336191,55738791.033982155,144.9378237285,0.3725908065,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3551475
2023-11-17,3843556,3843556,(2019 PC3),21.14,0.1572370824,0.3515928047,False,False,2023-11-17,2023-Nov-17 20:51,66628.9788844586,18.5080496901,47100866.855020565,122.4765914555,0.3148498495,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843556
2023-11-18,3907555,3907555,(2019 XM2),26.6,0.0127219879,0.0284472297,False,False,2023-11-18,2023-Nov-18 14:46,71754.5910520206,19.9318308478,63827854.899550543,165.9718521121,0.4266628589,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3907555
2023-11-18,3842752,3842752,(2019 LB1),27.0,0.0105816886,0.023661375,False,False,2023-11-18,2023-Nov-18 18:40,14983.1234993457,4.1619787498,6033061.58983962,15.687796614,0.040328526,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842752
2023-11-18,3736658,3736658,(2015 XJ351),22.42,0.0872077289,0.19500241,False,False,2023-11-18,2023-Nov-18 17:52,40569.5249837345,11.2693124955,43694949.559452195,113.6201697165,0.2920826985,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3736658
2023-11-18,3699885,3699885,(2014 WR365),23.27,0.0589596608,0.1318378096,False,False,2023-11-18,2023-Nov-18 14:52,16620.1134021751,4.6166981673,27423131.150699274,71.3084886678,0.1833123102,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3699885
2023-11-18,3672909,3672909,(2014 KS76),26.62,0.012605352,0.0281864239,False,True,2023-11-18,2023-Nov-18 22:30,25198.9351472313,6.9997042076,36480265.078240931,94.8597938957,0.2438555113,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3672909
2023-11-18,3825432,3825432,(2018 ME5),22.95,0.0683211199,0.1527706684,False,False,2023-11-18,2023-Nov-18 02:39,12372.6097238662,3.4368360344,45447722.158696839,118.1779120233,0.3037992597,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3825432
2023-11-18,3620867,3620867,(2012 XE133),23.3,0.058150704,0.130028927,False,False,2023-11-18,2023-Nov-18 21:24,58019.4708347138,16.1165196763,31975757.962341883,83.1467042101,0.2137447409,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3620867
2023-11-19,3836261,3836261,(2018 WC),23.1,0.063760979,0.1425738833,False,False,2023-11-19,2023-Nov-19 17:17,82929.9580649449,23.0360994625,61251687.261304966,159.2730320602,0.4094422418,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836261
2023-11-19,3744819,3744819,(2016 DK1),27.5,0.008405334,0.0187948982,False,True,2023-11-19,2023-Nov-19 06:11,24304.6966516617,6.7513046255,2022611.477632649,5.2594055303,0.0135203227,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3744819
2023-11-19,3553151,3553151,(2010 XE11),23.08,0.0643509521,0.1438931032,False,False,2023-11-19,2023-Nov-19 01:04,30664.5509829738,8.5179308286,23486563.013348138,61.0722132086,0.1569979774,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3553151
2023-11-19,3550127,3550127,(2010 UK8),20.07,0.2573682542,0.5754929116,True,False,2023-11-19,2023-Nov-19 06:33,91331.938201811,25.3699828338,32024585.570166071,83.2736708537,0.2140711333,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3550127
2023-11-19,2303250,2303250,303250 (2004 RU10),17.91,0.6959130436,1.5561088719,False,False,2023-11-19,2023-Nov-19 05:07,66575.0250421024,18.4930625117,39956068.365160631,103.8979404857,0.2670898213,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2303250
2023-11-20,2329338,2329338,329338 (2001 JW2),19.26,0.3737274319,0.8356799428,False,False,2023-11-20,2023-Nov-20 02:29,91139.11914613,25.316421985,67962018.605582255,176.7219361985,0.4542980365,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2329338
2023-11-20,2458375,2458375,458375 (2010 WY8),21.32,0.1447288051,0.3236234466,False,False,2023-11-20,2023-Nov-20 12:40,23609.5182612317,6.558199517,70814277.924227375,184.1386786625,0.4733642125,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2458375
2023-11-20,2458452,2458452,458452 (2011 BR15),19.77,0.2954982931,0.6607542706,False,False,2023-11-20,2023-Nov-20 23:13,48174.5624069264,13.3818228908,22045800.513170463,57.3257921361,0.1473670749,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2458452
2023-11-21,3773653,3773653,(2017 FL128),22.21,0.0960627415,0.2148028201,False,False,2023-11-21,2023-Nov-21 23:00,54638.698527607,15.1774162577,60181345.677651074,156.4898181278,0.4022874502,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3773653
2023-11-21,3763626,3763626,(2016 VX5),21.81,0.1154928176,0.258249791,False,False,2023-11-21,2023-Nov-21 21:41,57069.7136516243,15.8526982366,50726066.054815765,131.9032128955,0.3390828095,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3763626
2023-11-21,3721289,3721289,(2015 MC),24.11,0.0400456158,0.0895447192,False,False,2023-11-21,2023-Nov-21 01:51,71542.681155878,19.8729669877,60353140.744963591,156.9365375977,0.4034358293,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3721289
2023-11-21,3102708,3102708,(2001 YM2),19.71,0.3037770614,0.6792661593,False,False,2023-11-21,2023-Nov-21 13:38,41217.0841035292,11.4491900288,22062376.735075387,57.3688953589,0.1474778801,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3102708
2023-11-21,3553587,3553587,(2010 XP56),23.31,0.0578835257,0.1294314984,False,False,2023-11-21,2023-Nov-21 03:10,36945.089320306,10.2625248112,34135913.282081838,88.7637655986,0.2281844874,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3553587
2023-11-21,3648542,3648542,(2013 SY19),24.83,0.0287445144,0.0642746882,False,False,2023-11-21,2023-Nov-21 08:49,15287.666407184,4.246574002,56218803.669960336,146.1860026992,0.3757994928,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3648542
2023-11-21,3702918,3702918,(2014 YC9),24.06,0.040978398,0.0916304836,False,False,2023-11-21,2023-Nov-21 16:11,17373.2587911929,4.8259052198,67142422.978484647,174.5907380809,0.4488193781,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3702918
2023-11-22,2138175,2138175,138175 (2000 EE104),20.49,0.2121069879,0.4742856434,True,False,2023-11-22,2023-Nov-22 00:51,19925.1246347315,5.534756843,28517514.353724487,74.1542181289,0.1906278101,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138175
2023-11-22,3291170,3291170,(2005 SX4),20.49,0.2121069879,0.4742856434,False,False,2023-11-22,2023-Nov-22 10:50,17124.6690152343,4.7568525042,26779767.319663282,69.6355468654,0.1790116886,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3291170
2023-11-22,3763232,3763232,(2016 VK),22.5,0.0840533402,0.1879489824,False,False,2023-11-22,2023-Nov-22 00:43,81256.7544348701,22.5713206764,16640016.241089356,43.2691074932,0.1112316388,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3763232
2023-11-23,3623577,3623577,(2013 AP27),19.4,0.3503926411,0.7835017643,False,False,2023-11-23,2023-Nov-23 03:35,10308.7716573448,2.8635476826,62486040.215416979,162.4827254813,0.4176933817,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3623577
2023-11-23,3736803,3736803,(2015 XQ378),24.08,0.0406027058,0.0907904103,False,False,2023-11-23,2023-Nov-23 22:09,31182.7765014482,8.6618823615,34399045.822595826,89.4479903022,0.2299434198,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3736803
2023-11-24,3608822,3608822,(2012 ST9),19.86,0.283501249,0.6339280645,False,False,2023-11-24,2023-Nov-24 02:18,46817.427088733,13.004840858,32697701.14135171,85.023976237,0.218570633,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3608822
2023-11-24,3840800,3840800,(2019 GS1),24.46,0.0340843469,0.0762149166,False,False,2023-11-24,2023-Nov-24 19:23,48883.3938500036,13.5787205139,64385857.378136037,167.4228284139,0.4303928751,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3840800
2023-11-24,3879725,3879725,(2019 UT6),21.9,0.1108038821,0.2477650126,True,False,2023-11-24,2023-Nov-24 07:46,47533.666446949,13.2037962353,3462468.327265131,9.0034716357,0.0231451713,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3879725
2023-11-24,3160735,3160735,(2003 SH84),22.97,0.0676947481,0.1513700585,False,False,2023-11-24,2023-Nov-24 15:55,5681.5360091535,1.578204447,38598729.44630377,100.368446119,0.258016571,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3160735
2023-11-24,3478654,3478654,(2009 WD54),28.5,0.0053034072,0.0118587791,False,False,2023-11-24,2023-Nov-24 23:44,65233.5409148983,18.1204280319,49133727.925997755,127.7626490485,0.3284386865,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3478654
2023-11-25,3838208,3838208,(2019 CZ2),24.6,0.0319561887,0.0714562102,False,False,2023-11-25,2023-Nov-25 18:30,21006.489996606,5.8351361102,1057055.452744091,2.7486659477,0.0070659793,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3838208
2023-11-25,3789222,3789222,(2017 VS12),23.0,0.0667659413,0.1492931834,False,False,2023-11-25,2023-Nov-25 23:22,70829.0370944752,19.6747325262,46490174.720079389,120.8886060083,0.3107676247,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3789222
2023-11-25,3648769,3648769,(2013 TK4),23.98,0.0425162524,0.0950692305,False,False,2023-11-25,2023-Nov-25 04:27,24002.944245306,6.6674845126,28054738.833121316,72.9508609052,0.1875343468,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3648769
2023-11-25,3618494,3618494,(2012 WS10),24.93,0.0274507982,0.0613818507,False,False,2023-11-25,2023-Nov-25 14:11,62166.1110636269,17.2683641843,25971953.975927513,67.5349862711,0.1736117899,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3618494
2023-11-26,3789622,3789622,(2017 WM13),27.6,0.0080270317,0.0179489885,False,False,2023-11-26,2023-Nov-26 11:24,23813.7393582721,6.6149275995,21454385.320400895,55.7879326065,0.1434137085,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3789622
2023-11-26,3802388,3802388,(2018 GB),24.96,0.0270741591,0.0605396602,False,False,2023-11-26,2023-Nov-26 18:04,30987.7870815776,8.6077186338,35208250.306844299,91.5521682853,0.2353526177,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3802388
2023-11-26,3825041,3825041,(2018 KC3),23.23,0.0600558028,0.1342888574,False,False,2023-11-26,2023-Nov-26 05:56,30455.5211544987,8.4598669874,29078364.158489265,75.6125983455,0.1943768595,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3825041
2023-11-26,3550076,3550076,(2010 UO7),23.7,0.0483676488,0.1081533507,False,False,2023-11-26,2023-Nov-26 21:04,52614.6978532712,14.6151938481,68440643.00324641,177.966505327,0.457497443,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3550076
2023-11-26,3477945,3477945,(2009 WN8),25.2,0.0242412481,0.0542050786,False,False,2023-11-26,2023-Nov-26 12:46,79081.722496989,21.9671451381,51458564.590256626,133.8079320622,0.3439792598,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3477945
2023-11-26,3092144,3092144,(1996 BG1),23.72,0.0479242116,0.1071617948,False,False,2023-11-26,2023-Nov-26 00:45,22823.1993126514,6.3397775868,15021490.1374602,39.06044694,0.10041246,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3092144
2023-11-26,3661494,3661494,(2014 CE13),24.09,0.0404161533,0.0903732663,False,False,2023-11-26,2023-Nov-26 17:44,56446.6270712875,15.6796186309,16253060.511351065,42.2629048055,0.1086449995,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3661494
2023-11-27,3766118,3766118,(2016 YJ3),23.2,0.0608912622,0.1361570015,False,False,2023-11-27,2023-Nov-27 04:45,31374.2383299573,8.7150662028,48350193.104820239,125.7252200033,0.3232010797,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3766118
2023-11-27,3653066,3653066,(2013 UB3),25.8,0.0183888672,0.0411187571,False,False,2023-11-27,2023-Nov-27 23:22,19477.5150212648,5.4104208392,7090413.859717578,18.4372343766,0.0473964894,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3653066
2023-11-27,3596257,3596257,(2012 BA27),20.49,0.2121069879,0.4742856434,False,False,2023-11-27,2023-Nov-27 14:35,24699.5787907714,6.8609941085,61682533.210926817,160.3933626799,0.4123222691,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3596257
2023-11-27,3092477,3092477,(2001 VF2),20.45,0.2160503512,0.4831032718,False,False,2023-11-27,2023-Nov-27 08:45,29227.4968865279,8.1187491351,51653733.816123885,134.3154314595,0.3452838855,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3092477
2023-11-27,3842898,3842898,(2019 LK6),24.03,0.0415484643,0.0929051906,False,False,2023-11-27,2023-Nov-27 10:19,58155.9420838302,16.1544283566,22452063.987281795,58.3822008365,0.1500827785,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842898
2023-11-27,3773596,3773596,(2017 FO127),26.8,0.0116025908,0.0259441818,False,False,2023-11-27,2023-Nov-27 23:50,26565.8441586638,7.3794011552,56583217.319456612,147.1335891164,0.3782354476,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3773596
2023-11-27,2533638,2533638,533638 (2014 KT86),20.39,0.2221032822,0.4966380371,False,False,2023-11-27,2023-Nov-27 04:09,48920.2239199601,13.5889510889,20395319.556519957,53.0340392379,0.1363342911,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2533638
2023-11-28,3076899,3076899,(2001 JW1),20.29,0.2325706875,0.5200438667,False,False,2023-11-28,2023-Nov-28 03:44,72187.7370165317,20.0521491713,57788152.316186522,150.2667868934,0.3862899406,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3076899
2023-11-28,3789395,3789395,(2017 VZ13),27.9,0.0069912523,0.0156329154,False,False,2023-11-28,2023-Nov-28 19:01,30883.344680502,8.5787068557,22779081.400592063,59.2325456561,0.1522687549,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3789395
2023-11-28,3697563,3697563,(2014 WX119),24.0,0.0421264611,0.0941976306,False,False,2023-11-28,2023-Nov-28 18:03,57096.284219995,15.86007895,74244896.042181221,193.0593300587,0.4962964783,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3697563
2023-11-28,3837680,3837680,(2019 AM5),20.76,0.1873074177,0.4188321187,False,False,2023-11-28,2023-Nov-28 19:39,50491.230317321,14.0253417548,40814403.018925367,106.1298718649,0.2728274341,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3837680
2023-11-28,3836282,3836282,(2018 WR),26.2,0.0152951935,0.0342010925,False,True,2023-11-28,2023-Nov-28 00:49,46574.1203147363,12.937255643,32530255.317953916,84.5885661252,0.2174513268,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836282
2023-11-29,3994621,3994621,(2020 DT2),27.6,0.0080270317,0.0179489885,False,False,2023-11-29,2023-Nov-29 18:34,37190.6039340738,10.330723315,63195808.057621329,164.3283379263,0.4224378867,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3994621
2023-11-29,3738915,3738915,(2015 YE1),27.4,0.0088014652,0.0196806745,False,False,2023-11-29,2023-Nov-29 03:10,85190.7705929525,23.6641029425,70676476.07067368,183.780351896,0.472443064,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3738915
2023-11-29,3722211,3722211,(2015 MN66),20.19,0.2435314063,0.5445527791,False,False,2023-11-29,2023-Nov-29 00:56,58772.417223226,16.3256714509,42049540.389468725,109.3416050075,0.2810838175,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3722211
2023-11-29,3618492,3618492,(2012 WQ10),22.68,0.077366861,0.1729975604,False,False,2023-11-29,2023-Nov-29 19:10,35572.720180031,9.8813111611,23891912.833428232,62.1262461304,0.1597075736,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3618492
2023-11-29,3515661,3515661,(2010 GR33),22.6,0.0802703167,0.1794898848,False,False,2023-11-29,2023-Nov-29 08:24,69874.4845104847,19.4095790307,51586069.412981203,134.1394834141,0.3448315769,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3515661
2023-11-29,3422536,3422536,(2008 ON10),24.68,0.0308003021,0.0688715693,False,False,2023-11-29,2023-Nov-29 08:47,25309.4650108903,7.0304069475,24098842.037614913,62.6643250511,0.1610908099,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3422536
2023-11-29,2524522,2524522,524522 Zoozve (2002 VE68),20.54,0.2072788434,0.4634895841,True,False,2023-11-29,2023-Nov-29 01:19,64040.9278181076,17.7891466161,41712042.298984127,108.4640072369,0.2788277821,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2524522
2023-11-29,2162422,2162422,162422 (2000 EV70),20.6,0.2016299194,0.4508582062,True,False,2023-11-29,2023-Nov-29 06:53,67674.5901066816,18.7984972519,62885626.19412363,163.521770661,0.420364449,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162422
2023-11-30,2480808,2480808,480808 (1994 XL1),20.64,0.1979497587,0.4426291165,True,False,2023-11-30,2023-Nov-30 09:46,102793.5176280872,28.5537548967,74457023.248757857,193.6109253679,0.4977144611,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2480808
2023-11-30,3260293,3260293,(2004 UV1),17.81,0.7287104149,1.6294460236,True,False,2023-11-30,2023-Nov-30 10:44,60154.1514952682,16.7094865265,17252752.376607703,44.8624079641,0.1153275269,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3260293
2023-11-30,3764723,3764723,(2016 WU3),20.48,0.2130860292,0.4764748465,False,False,2023-11-30,2023-Nov-30 22:50,31582.0370268711,8.772788063,47687663.587548558,124.0024415826,0.3187723434,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3764723
2023-11-30,3842591,3842591,(2019 KG2),25.9,0.0175612318,0.0392681082,False,False,2023-11-30,2023-Nov-30 11:13,41238.7281369068,11.4552022603,13412692.173880126,34.8770825122,0.0896583098,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842591
2023-11-30,3893723,3893723,(2019 WS4),24.5,0.0334622374,0.0748238376,False,False,2023-11-30,2023-Nov-30 06:52,65256.3074982258,18.1267520828,63387500.225075539,164.8267959133,0.4237192697,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3893723
2023-11-30,3842758,3842758,(2019 LJ1),23.07,0.0646479826,0.1445572836,False,False,2023-11-30,2023-Nov-30 06:46,92420.3124619693,25.6723090172,27583542.22401904,71.725606288,0.184384592,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842758
2023-12-01,3841851,3841851,(2019 JX5),26.43,0.0137579896,0.0307638,False,False,2023-12-01,2023-Dec-01 23:16,43929.5164308835,12.202643453,30976179.043477095,80.5474947465,0.2070629685,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3841851
2023-12-01,3735682,3735682,(2015 XZ1),25.0,0.02658,0.0594346868,False,False,2023-12-01,2023-Dec-01 03:23,63988.7439126816,17.7746510869,48274995.356858606,125.5296829682,0.3226984138,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3735682
2023-12-01,3548081,3548081,(2010 TK7),20.78,0.185590173,0.4149922428,False,False,2023-12-01,2023-Dec-01 02:30,55666.8352185624,15.4630097829,35866276.973108341,93.2632379227,0.2397512543,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3548081
2023-12-01,3735995,3735995,(2015 XN55),27.2,0.0096506147,0.0215794305,False,False,2023-12-01,2023-Dec-01 19:34,39667.3518516833,11.0187088477,24394621.42601751,63.433441497,0.163067973,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3735995
2023-12-01,2706765,2706765,706765 (2010 TK7),20.78,0.185590173,0.4149922428,False,False,2023-12-01,2023-Dec-01 02:30,55666.8349637922,15.4630097122,35866276.868389832,93.2632376504,0.2397512536,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2706765
2023-12-01,3297388,3297388,(2005 VN),22.91,0.0695913044,0.1556108872,False,False,2023-12-01,2023-Dec-01 15:59,87642.1298324358,24.3450360646,66139060.056297144,171.9816890568,0.4421123112,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3297388
2023-12-01,3581238,3581238,(2011 TG2),20.32,0.229379698,0.5129085974,False,False,2023-12-01,2023-Dec-01 05:06,47396.2460602781,13.1656239056,68907210.18658324,179.179722028,0.460616252,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3581238
2023-12-02,3714590,3714590,(2015 FU284),28.3,0.0058150704,0.0130028927,False,False,2023-12-02,2023-Dec-02 21:44,42627.0118456937,11.8408366238,74526411.049282513,193.7913547711,0.4981782899,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3714590
2023-12-02,3766334,3766334,(2017 AL4),23.05,0.065246163,0.1458948557,False,False,2023-12-02,2023-Dec-02 09:38,25766.1679861992,7.1572688851,32517657.441964624,84.5558078128,0.2173671152,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3766334
2023-12-02,3762123,3762123,(2016 UW41),21.0,0.1677084622,0.3750075218,False,False,2023-12-02,2023-Dec-02 23:58,39891.934897371,11.081093027,47112797.883544545,122.5076157615,0.3149296035,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3762123
2023-12-02,3440396,3440396,(2008 WT62),23.11,0.0634680239,0.1419188158,False,False,2023-12-02,2023-Dec-02 11:47,48460.1908560527,13.4611641267,13835992.017984715,35.9777909605,0.0924878945,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3440396
2023-12-02,3430492,3430492,(2008 TP26),23.94,0.0433066885,0.0968366995,False,False,2023-12-02,2023-Dec-02 16:24,34311.9802443643,9.5311056234,72704771.803612932,189.0545382204,0.4860013836,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3430492
2023-12-02,3407677,3407677,(2008 FS6),22.39,0.0884209093,0.1977151638,False,False,2023-12-02,2023-Dec-02 18:00,27322.383497998,7.5895509717,73767928.156691363,191.8190683661,0.4931081449,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3407677
2023-12-02,3879720,3879720,(2019 UJ6),26.1,0.0160160338,0.0358129403,False,False,2023-12-02,2023-Dec-02 07:50,35317.7344907314,9.810481803,38505199.541518514,100.1252398958,0.2573913622,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3879720
2023-12-03,3837640,3837640,(2019 AV3),23.43,0.0547715431,0.1224728936,False,False,2023-12-03,2023-Dec-03 19:03,25156.6702625981,6.9879639618,18960235.731648334,49.3023844498,0.1267413482,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3837640
2023-12-03,3801936,3801936,(2018 EH4),21.67,0.1231841913,0.2754482254,True,False,2023-12-03,2023-Dec-03 13:05,43592.146287993,12.1089295244,30814180.871394712,80.1262501864,0.2059800776,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3801936
2023-12-03,3763547,3763547,(2016 VD4),27.6,0.0080270317,0.0179489885,False,False,2023-12-03,2023-Dec-03 04:07,53135.8700237327,14.7599638955,59761338.437785824,155.3976714528,0.3994798752,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3763547
2023-12-03,3744853,3744853,(2016 DP2),25.9,0.0175612318,0.0392681082,False,False,2023-12-03,2023-Dec-03 16:08,30494.0182290589,8.4705606192,47323542.820762168,123.0556167496,0.3163383464,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3744853
2023-12-03,3529625,3529625,(2010 LM68),20.74,0.1890405519,0.4227075246,False,False,2023-12-03,2023-Dec-03 04:07,34016.3094428548,9.4489748452,19305397.361978144,50.1999097568,0.1290486112,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3529625
2023-12-03,3463371,3463371,(2009 MW),20.86,0.1788771952,0.3999815682,False,False,2023-12-03,2023-Dec-03 04:15,59554.8451079917,16.54301253,47827930.574643261,124.3671784467,0.3197099703,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3463371
